word,id,n_admin,n_profs,p_admin,p_profs,n_admin_EB,n_profs_EB,p_admin_EB,odds_admin_EB,odds_ratio_scaled_admin_EB
charcoal,295,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
chat,296,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
checking,297,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
checks,298,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cherish,299,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
child,300,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
choreographed,301,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
chose,302,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cissy,303,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cissy.armstrong,304,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cities,305,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
clarify,306,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cleaners,307,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cleared,308,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
clinical,309,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
clock,310,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
closely,311,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
closest,312,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cnn,313,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
collapsed,314,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
college’s,315,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
combination,316,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
comfort,317,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
comfortable,318,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
commencement,319,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
commentator,320,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
communicated,321,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
communication,322,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
compiled,323,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
complementary,324,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
comprising,325,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
compromise,326,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
computer,327,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
concede,328,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
concerned,329,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
conferencing,330,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
confidentiality,331,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
confined,332,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
confront,333,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
confusion,334,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
connect,335,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
connecting,336,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
consideration,337,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
consistently,338,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
consists,339,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
constrained,340,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
contemplating,341,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
contending,342,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
continuity,343,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
contribute,344,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
contribution,345,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
controlled,346,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
coordinate,347,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
corners,348,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
coronavirus,349,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
counseling,350,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
counting,351,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
couple,352,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
coursework,353,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
court,354,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cover,355,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cream,356,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
culminating,357,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
curricular,358,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
curtailed,359,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
curtailing,360,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
custodial,361,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cut,362,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
dame,363,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
deadly,364,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
deaths,365,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
decided,366,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
declaration,367,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
decompress,368,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
deeply,369,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
degree,370,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
delaying,371,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
demonstrate,372,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
demonstrated,373,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
densifying,374,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
deserved,375,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
determinations,376,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
development,377,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
difference,378,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
digression,379,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
discuss,380,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
disinfecting,381,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
disproportionately,382,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
disruption,383,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
disruptive,384,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
distributed,385,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
distributing,386,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
dividers,387,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
dlc,388,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
door,389,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
doubtless,390,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
downey,391,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
downloaded,392,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
downsides,393,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
dramatic,394,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
dwayne,395,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
eager,396,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
earnest,397,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
easy,398,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
educations,399,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
edwards,400,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
effectively,401,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
elc4egvemxfreth6ttz4vepkzej2dz09,402,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
elect,403,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
election,404,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
eliminating,405,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
emailing,406,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
embracing,407,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
energy,408,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
engage,409,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
engaged,410,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
engaging,411,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ensue,412,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ensure,413,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ensured,414,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
entail,415,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
entertain,416,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
environmental,417,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
envision,418,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
epidemics,419,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
epidemiologist,420,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
equally,421,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
equipped,422,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
equity,423,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
establish,424,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
established,425,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
evening,426,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
evenings,427,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exceptional,428,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exceptions,429,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
excitement,430,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exciting,431,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exclude,432,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exclusion,433,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
executive,434,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exercise,435,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
expectation,436,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
experiments,437,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
expert,438,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
explain,439,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
explained,440,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
exponentially,441,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
extend,442,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
extensive,443,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
external,444,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
extra,445,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
extracurricular,446,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ezra,447,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
failure,448,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fairly,449,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fast,450,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
february,451,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
federal,452,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
feeling,453,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fiber,454,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fiercest,455,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
figure,456,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
figures,457,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
finally,458,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
financial,459,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
finish,460,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
flagrant,461,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
flexible,462,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
floor,463,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
focused,464,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
focusing,465,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forego,466,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forewarned,467,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forge,468,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forging,469,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forthcoming,470,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
forthright,471,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
foster,472,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fourth,473,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
francis,474,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
frank,475,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
franklinites,476,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fraught,477,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
froco,478,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
frocos,479,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
front,480,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
frustrating,481,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
frustration,482,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fulfilling,483,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
fun,484,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
future,485,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
futuristic,486,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
gather,487,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
generations,488,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
giving,489,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
gosselink,490,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
grounds,491,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
groundskeeping,492,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
grown,493,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
haines,494,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
halfway,495,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
halloween,496,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
handwashing,497,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hanging,498,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
happily,499,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hear,500,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
heels,501,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
heightened,502,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
helping,503,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
helps,504,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
herd,505,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hesitate,506,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hoc,507,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
holding,508,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
honest,509,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hoped,510,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hoppjuniors,511,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hoppsr,512,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hospitals,513,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
household,514,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
huge,515,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
hundreds,516,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
i’d,517,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
i’ve,518,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ice,519,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
identifying,520,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
igloos,521,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
imagining,522,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
imparted,523,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
imperative,524,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
implement,525,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
implemented,526,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
implications,527,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
imported,528,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
impressionistic,529,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
improvements,530,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
incidences,531,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inclusion,532,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
incredibly,533,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
infectious,534,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inflamed,535,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inhabit,536,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
initiating,537,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inpatients,538,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inquiries,539,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
insley,540,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
instance,541,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
instill,542,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
institutions,543,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
instructed,544,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
international,545,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
intervals,546,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
introduce,547,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
invited,548,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
inviting,549,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ishii,550,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
isolated,551,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
january,552,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
jecc,553,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
jill,554,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
jonathan,555,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
justice,556,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
karen,557,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
kc,558,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
kc.mills,559,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
knowledgeable,560,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ko,561,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
laboratories,562,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
lafargue,563,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
landscape,564,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
launched,565,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
lawyer,566,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
level,567,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
library,568,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
likewise,569,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
limur,570,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
listed,571,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
locally,572,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
location,573,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
longstanding,574,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
lowest,575,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
lunches,576,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
masking,577,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
maximum,578,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
maya's,579,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mealtimes,580,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
meantime,581,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mental,582,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
menu,583,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
midterm,584,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mills,585,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
minded,586,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
minimum,587,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
miss,588,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
momoko,589,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
moose,590,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
morning’s,591,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
moves,592,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
moving,593,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mph,594,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
multiple,595,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
musical,596,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mutual,597,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
mychart,598,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
namesake,599,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
network,600,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
news,601,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
night,602,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
nonetheless,603,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
norms,604,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
north,605,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
noted,606,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
noticed,607,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
notified,608,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
notre,609,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
nurturing,610,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
obert,611,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
