StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q8,Q6,Q9,Q11,Q11_1_TEXT,Q24,Q24_1_TEXT,Q12,Q13,Q14,Q21,Q15,Q22,Q23,Q16,Q16_3_TEXT,Q17_1,Q18,Q19,Q20
2020-05-10 18:32:21,2020-05-10 18:35:04,IP Address,24.147.7.36,100,163,True,2020-05-10 18:35:04,R_1mFu4Ooer1liMHc,,,,,43.1887969970703125,-70.88680267333984375,anonymous,EN,Consulting,New York,Male,Electrical Engineering,Branford College,Food Truck Style Grilled Cheese,Branford College,No,"Yes, I am entering the workforce",,Yes,,No,,Yes,Somewhat agree,Agree,No,,Sterling,,8,Yes,MGT 656,Protein shakes
2020-05-10 18:32:46,2020-05-10 18:35:35,IP Address,68.34.206.47,100,169,True,2020-05-10 18:35:36,R_2diNCK3cplCzspf,,,,,36.131500244140625,-86.80190277099609375,anonymous,EN,Traveling,New York,Male,Ecology and Evolutionary Biology,Branford College,Pizza,Branford College,No,"Yes, I am entering the workforce","86,000",Yes,"10,000",No,,Yes,,Somewhat agree,Yes,Somewhat Substantial,Other (spill those secret study places),,5,Yes,E&EB 275,Chicken tenders
2020-05-10 18:31:01,2020-05-10 18:35:45,IP Address,66.44.34.54,100,284,True,2020-05-10 18:35:46,R_3D0D8qYHd0gee1q,,,,,38.9391937255859375,-77.05840301513671875,anonymous,EN,Academia/Research,New Jersey,Male,"Mathematics,Near Eastern Languages and Civilizations",Grace Hopper College,Tres Leches Cake,Berkeley College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Sterling,,10,Yes,LITR 348,Granola bars
2020-05-10 18:34:41,2020-05-10 18:37:32,IP Address,97.87.1.214,100,171,True,2020-05-10 18:37:32,R_1CIQ7GMdsm6OTAf,,,,,43.0334014892578125,-89.451202392578125,anonymous,EN,Academia/Research,Connecticut,Male,"Molecular, Cellular, and Developmental Biology",Pierson College,Pauli Murray/Franklin Pizza,Pierson College,Yes,"Yes, I am entering the workforce","$35,000",No,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Sterling,,9,Yes,HIST263,Chicken Tenders and Greek yogurt
2020-05-10 18:33:22,2020-05-10 18:37:35,IP Address,71.233.152.160,100,253,True,2020-05-10 18:37:35,R_ufSPRvtOo1V6BUd,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Health,"Massachusetts ",Female,"English,Molecular, Biophysics and Biochemistry",Grace Hopper College,Gumbo,Grace Hopper College,Yes,"No, I am not entering the workforce",,,,No,,Yes,Somewhat agree,Somewhat agree,No,,Bass,,8,Yes,ENGL 334 or MB&B 445,"Kombucha, fruit, and the little chocolate things at the front"
2020-05-10 18:34:06,2020-05-10 18:37:37,IP Address,68.192.82.121,100,210,True,2020-05-10 18:37:37,R_1P5xbwguaWw1bbB,,,,,41.1681976318359375,-73.26889801025390625,anonymous,EN,Academia/Research,Connecticut,Male,"Chemistry,Molecular, Biophysics and Biochemistry",Saybrook College,Tres Leches Cake,Saybrook College,No,"Yes, I am entering the workforce","25,000",No,,No,,No,,Disagree,No,,Bass,,8,Yes,CHEM 400,Kombucha
2020-05-10 18:35:02,2020-05-10 18:37:56,IP Address,108.196.119.17,100,173,True,2020-05-10 18:37:56,R_3Hwfsljf9Z08z2h,,,,,33.4994964599609375,-86.72679901123046875,anonymous,EN,Law,"Virginia ",Male,History,Davenport College,Chicken tenders,Silliman College,Yes,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,Yes,Substantial,Sterling,,8,Yes,HIST 271,Naked smoothie and Clif bar
2020-05-10 18:38:14,2020-05-10 18:41:16,IP Address,73.182.131.227,100,182,True,2020-05-10 18:41:17,R_1FmqpOlOdUle3di,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,No plans yet,CO,Female,Environmental Studies,Branford College,sweet potato fries,Silliman College,No,"Yes, I am entering the workforce","40,0000",No,,No,,No,,Somewhat agree,Yes,Somewhat Insignificant,Sterling,,7,Yes,ER&M 356,Samosas and an iced tea
2020-05-10 17:56:08,2020-05-10 18:41:33,IP Address,24.16.33.8,100,2725,True,2020-05-10 18:41:33,R_2trk0rFn40zCCOE,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,Academia/Research,Illinois,Male,Global Affairs,Jonathan Edwards College,Holiday dinner,Jonathan Edwards College,No,"Yes, I am entering the workforce",50000,No,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Other (spill those secret study places),Haas,6,Yes,ANTH 254,Poland Spring water
2020-05-10 18:37:51,2020-05-10 18:42:07,IP Address,73.223.199.202,100,256,True,2020-05-10 18:42:08,R_3PLvn75snoRqEJz,,,,,37.7353057861328125,-122.373199462890625,anonymous,EN,Academia/Research,UK,Female,"English,Philosophy",Saybrook College,potato casserole,Silliman College,No,"No, I am not entering the workforce",,,,No,,Yes,Disagree,Disagree,No,,Bass,,10,Yes,"ENGL 480, PHIL 455","iced tea, sandwich"
2020-05-10 18:39:20,2020-05-10 18:43:27,IP Address,73.186.42.43,100,247,True,2020-05-10 18:43:28,R_2PojIOA3qg1dAGG,,,,,41.3361053466796875,-72.77989959716796875,anonymous,EN,Academia/Research,"Massachusetts ",Female,"History of Science, Medicine, and Public Health",Pauli Murray College,Grilled cheese,Silliman College,Yes,"No, I am not entering the workforce",,,,No,,No,,Neither agree nor disagree,Yes,Somewhat Insignificant,Bass,,8,No,HSHM 465,"Peanut butter jelly sandwich, Babybell cheese, baked Cheetos "
2020-05-10 18:41:15,2020-05-10 18:46:29,IP Address,68.248.184.91,100,314,True,2020-05-10 18:46:29,R_AjU8kytO34luh2h,,,,,42.82550048828125,-82.51329803466796875,anonymous,EN,Other (Please specify),massachusetts,Male,"Economics,Political Science",Pauli Murray College,refused to eat there,Silliman College,No,"No, I am not entering the workforce",,,,Yes,Yes,Yes,Strongly agree,Strongly agree,Yes,Substantial,Other (spill those secret study places),"7th floor stacks ",5,Yes,"gonna be honest not looking up that format. Pascutti’s US Banking i thought was my favorite class. ","people used that? "
2020-05-10 18:49:42,2020-05-10 18:52:36,IP Address,73.132.103.111,100,173,True,2020-05-10 18:52:36,R_3CSgRluS90EF6Rb,,,,,39.433197021484375,-76.65460205078125,anonymous,EN,No plans yet,,Male,Economics,Grace Hopper College,,Ezra Stiles College,No,,,,,No,,No,,Somewhat agree,No,,Sterling,,8,Yes,PHIL 175,"Skittles, Chocolate Milk"
2020-05-10 18:47:49,2020-05-10 18:53:01,IP Address,71.192.167.18,100,312,True,2020-05-10 18:53:01,R_3jV6zHJVqalUndU,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Tech Industry,"Seattle,WA",Female,Computer Science,Branford College,None,Berkeley College,No,"Yes, I am entering the workforce",,,,No,,No,,Neither agree nor disagree,No,,Bass,,10,No,,
2020-05-10 18:50:26,2020-05-10 18:53:36,IP Address,98.227.159.190,100,190,True,2020-05-10 18:53:37,R_OPY62eKGhGR6Jnb,,,,,41.7821044921875,-87.6045989990234375,anonymous,EN,Health,Illinois,Male,"Molecular, Cellular, and Developmental Biology,Women's, Gender, and Sexuality Studies",Morse College,Spiced Naan,Silliman College,No,"Yes, I am entering the workforce",45000,No,,No,,Yes,Strongly disagree,Somewhat agree,Yes,Somewhat Substantial,Sterling,,9,Yes,WGSS 205,"Hot Pickles, Snickers, Water"
2020-05-10 18:51:04,2020-05-10 18:58:17,IP Address,128.36.7.36,100,433,True,2020-05-10 18:58:17,R_2cc6PHOzhviOuTi,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Finance,Massachusetts,Female,Economics,Silliman College,San Francisco Korean Fried Chicken,Silliman College,No,"Yes, I am entering the workforce","100,000",Yes,"90,000",No,,No,,Agree,No,,Other (spill those secret study places),YCBA library,9,Yes,WGSS 355,"Raspberries, cheese stick, pack of gum"
2020-05-10 18:55:55,2020-05-10 18:59:17,IP Address,32.210.35.40,100,202,True,2020-05-10 18:59:18,R_1flcn0XwW6iQKts,,,,,41.3571014404296875,-72.93340301513671875,anonymous,EN,Academia/Research,Hong Kong,Female,Psychology,Branford College,Salami and honey pizza,Ezra Stiles College,No,"Yes, I am entering the workforce","$34,000",No,,No,,No,,Somewhat agree,No,,Bass,,7,No,WGSS 032,
2020-05-10 18:45:55,2020-05-10 19:00:46,IP Address,24.218.194.23,100,890,True,2020-05-10 19:00:46,R_2rPbYYVoXRa1MEr,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,United Kingdom,Male,"Ethics, Politics, and Economics",Ezra Stiles College,steamed broccoli,Ezra Stiles College,No,"Yes, I am entering the workforce",35000,No,,No,,No,,Somewhat agree,No,,Sterling,,8,Yes,PHIL 455,Two noosa yogurts and one pack of gum
2020-05-10 19:00:01,2020-05-10 19:02:45,IP Address,98.122.135.182,100,164,True,2020-05-10 19:02:45,R_31sFGMzwVuv6iCk,,,,,35.7964935302734375,-78.79810333251953125,anonymous,EN,Health,"North Carolina ",Female,Sociology,Pierson College,Chicken wrap,Silliman College,No,"No, I am not entering the workforce",,,,No,,Yes,Disagree,Neither agree nor disagree,Yes,Somewhat Substantial,Other (spill those secret study places),"Pierson library ",6,No,"Race, Class, Gender &American Cities","Strawberry lemonade "
2020-05-10 19:03:28,2020-05-10 19:06:38,IP Address,73.182.131.227,100,190,True,2020-05-10 19:06:38,R_1rdeWHBMzr1JDCW,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Public Service/Nonprofit,California,Male,English,Silliman College,Chicken Parmesan,Silliman College,No,"Yes, I am entering the workforce","$80,000",No,,No,,No,,Strongly disagree,Yes,Somewhat Insignificant,Sterling,,8,Yes,ENGL 249,"Babybel, tenders, some kind of fruit"
2020-05-10 19:05:14,2020-05-10 19:07:25,IP Address,73.183.254.116,100,130,True,2020-05-10 19:07:25,R_24ML9OtJtsne4Qh,,,,,29.57989501953125,-95.60849761962890625,anonymous,EN,Consulting,"New York ",Female,Psychology,Jonathan Edwards College,,Pauli Murray College,No,"Yes, I am entering the workforce","70,000",Yes,"10,000",Yes,No,No,,Strongly disagree,Yes,Somewhat Substantial,Sterling,,8,No,,
2020-05-10 19:06:18,2020-05-10 19:07:49,IP Address,174.192.0.208,100,90,True,2020-05-10 19:07:49,R_Aj91ILPTXV7VIZP,,,,,41.8314971923828125,-72.7198028564453125,anonymous,EN,Consulting,Germany,Male,History,Pierson College,,Pierson College,No,"Yes, I am entering the workforce",127000,Yes,10000,No,,No,,Strongly disagree,No,,Sterling,,9,Yes,HIST 397,Didn’t go often
2020-05-10 19:05:55,2020-05-10 19:07:59,IP Address,69.114.34.65,100,124,True,2020-05-10 19:08:00,R_1oHkdMaK4nMyOtz,,,,,40.59210205078125,-74.62380218505859375,anonymous,EN,Academia/Research,Illinois,Female,Chemistry,Grace Hopper College,grilled cheese,Grace Hopper College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat agree,No,,Sterling,,7,No,ENGL 121,
2020-05-10 18:58:41,2020-05-10 19:08:36,IP Address,24.218.194.23,100,595,True,2020-05-10 19:08:36,R_3Uhfqp0MMsePPVf,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Public Service/Nonprofit,Colombia,Female,Environmental Engineering,Ezra Stiles College,tres leches cake,Ezra Stiles College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,Yes,Substantial,Bass,,8,Yes,PHYS 180,4 bags of Hippeas
2020-05-10 17:56:10,2020-05-10 19:09:33,IP Address,72.92.38.154,100,4403,True,2020-05-10 19:09:33,R_3EHekaPs9NT8RXf,,,,,40.07110595703125,-75.20510101318359375,anonymous,EN,Academia/Research,California,Male,Biomedical Engineering,Jonathan Edwards College,Spinach Cheese Floutas,Jonathan Edwards College,No,"No, I am not entering the workforce",,,,No,,No,,Strongly disagree,No,,Other (spill those secret study places),My room,9,No,BENG 205,Chicken Wrap and Wheat Thins
2020-05-10 19:08:21,2020-05-10 19:11:31,IP Address,75.181.9.184,100,190,True,2020-05-10 19:11:31,R_3dZhzwccgZJSBXD,,,,,35.179595947265625,-80.8459014892578125,anonymous,EN,No plans yet,North Carolina,Female,"Anthropology,Linguistics",Pierson College,Grilled Cheese,Silliman College,No,"Yes, I am entering the workforce",Who knows,No,,No,,No,,Strongly agree,Yes,Somewhat Substantial,Bass,,8,Yes,ANTH 411,"Kombucha, tortilla chips, a few stolen Babybels, Toblerone"
2020-05-10 19:10:19,2020-05-10 19:12:33,IP Address,67.87.202.84,100,134,True,2020-05-10 19:12:34,R_ZmjAm1Xzp219JXH,,,,,40.9040069580078125,-72.41359710693359375,anonymous,EN,No plans yet,New York,Female,Cognitive Science,Saybrook College,Food Truck Grilled Cheese,Saybrook College,No,,,,,No,,No,,Agree,Yes,Somewhat Insignificant,Sterling,,9,Yes,PHIL442,"Chocolate Covered Almonds & Gum "
2020-05-10 19:11:03,2020-05-10 19:12:40,IP Address,47.150.251.174,100,96,True,2020-05-10 19:12:40,R_Z36tqOu6PTY0Y3D,,,,,33.889892578125,-118.4008026123046875,anonymous,EN,Arts,California,Female,History,Davenport College,"Chicken tenders ",Davenport College,No,"Yes, I am entering the workforce",$33000,No,,No,,No,,Strongly agree,Yes,Substantial,Sterling,,7,Yes,HIST 335,Samosas
2020-05-10 19:02:55,2020-05-10 19:14:27,IP Address,108.67.251.51,100,691,True,2020-05-10 19:14:27,R_r9CKOelAyzUjdhn,,,,,33.6110992431640625,-84.06829833984375,anonymous,EN,Consulting,District of Columbia,Male,Economics,Jonathan Edwards College,Grilled cheese,Jonathan Edwards College,No,"Yes, I am entering the workforce","$77,500",Yes,"$10,000",No,,No,,Somewhat agree,No,,Sterling,,8,Yes,ENGL 120,Chicken tenders
2020-05-10 19:13:06,2020-05-10 19:15:15,IP Address,99.117.173.222,100,128,True,2020-05-10 19:15:16,R_Z8FIbOmkqDUD3Pz,,,,,42.112396240234375,-87.97899627685546875,anonymous,EN,Public Service/Nonprofit,No clue,Female,History,Jonathan Edwards College,Grill cheese,Jonathan Edwards College,No,"Yes, I am entering the workforce","$30,000",No,,No,,No,,Strongly agree,No,,Sterling,,9,No,ENGL 255,Kombucha
2020-05-10 19:13:16,2020-05-10 19:16:06,IP Address,107.77.216.124,100,169,True,2020-05-10 19:16:06,R_3RqfRWwpFD7qfaj,,,,,25.9842987060546875,-80.21489715576171875,anonymous,EN,Health,"Jacksonville Florida ",Female,"History of Science, Medicine, and Public Health",Jonathan Edwards College,"Grilled cheese ",Jonathan Edwards College,No,"Yes, I am entering the workforce","50,000",No,,Yes,Yes,No,,Somewhat agree,No,,Other (spill those secret study places),,6,No,JAPN 120,"Ben and Jerry’s "
2020-05-10 18:58:19,2020-05-10 19:19:12,IP Address,172.58.227.185,100,1253,True,2020-05-10 19:19:13,R_2uJV4sXXEhHFqEp,,,,,40.8240966796875,-73.89769744873046875,anonymous,EN,Other (Please specify),"South Carolina ",Male,Electrical Engineering,Morse College,Morse Buffalo Pizza,Saybrook College,Yes,"Yes, I am entering the workforce",60000,No,,No,,No,,Neither agree nor disagree,No,,Sterling,,10,Yes,EENG 235,Naked juice
2020-05-10 19:19:02,2020-05-10 19:23:10,IP Address,174.4.196.107,100,247,True,2020-05-10 19:23:10,R_2zHgfhPVDvCRUZq,,,,,49.4817047119140625,-119.5818023681640625,anonymous,EN,Finance,"New York ",Female,"Literature, Comparative",Berkeley College,Lamb burger,Berkeley College,No,"Yes, I am entering the workforce",100000,Yes,30000,No,,No,,Somewhat agree,No,,Sterling,,9,No,FREN 211,Naked smoothie and chocolate
2020-05-10 19:21:42,2020-05-10 19:23:56,IP Address,107.206.185.120,100,133,True,2020-05-10 19:23:56,R_uljjCErjrYWrMSl,,,,,33.9380950927734375,-84.4633026123046875,anonymous,EN,Academia/Research,toronto,Male,Philosophy,Pierson College,magic bars,Pierson College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,No,,Bass,,0,No,,
2020-05-10 19:26:55,2020-05-10 19:30:23,IP Address,65.36.73.103,100,208,True,2020-05-10 19:30:23,R_3e2eKMkKGwp6aZr,,,,,27.6775970458984375,-97.3650970458984375,anonymous,EN,Tech Industry,"New York ",Male,"Economics,Statistics and Data Science",Branford College,"Meatloaf :) (it slaps, you can quote me on that)",Branford College,Yes,"Yes, I am entering the workforce",80000,Yes,5000,No,,No,,Somewhat agree,No,,Sterling,,6,Yes,Classical Hollywood Narrative,Tendiessss
2020-05-10 19:27:55,2020-05-10 19:30:38,IP Address,130.132.173.204,100,162,True,2020-05-10 19:30:38,R_1QlUk0e9CPcII3I,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Consulting,New York,Male,Economics and Mathematics,Pauli Murray College,Anything from the Murray/Franklin bowl station.,Pauli Murray College,No,"Yes, I am entering the workforce",85000,Yes,10000,No,,No,,Somewhat agree,No,,Other (spill those secret study places),CEID,8,No,"HIST 307 (""Making of Japan's Great Peace"")",Sabra hummus packet + coconut water
2020-05-10 19:28:55,2020-05-10 19:30:40,IP Address,24.22.116.51,100,104,True,2020-05-10 19:30:40,R_3MMYTyGTabUylrb,,,,,45.5496063232421875,-122.8292999267578125,anonymous,EN,No plans yet,don't know,Male,"Computer Science,Political Science",Branford College,San Francisco Korean fried chicken,Silliman College,No,"Yes, I am entering the workforce",wish I had a job to know the salary of,,,No,,No,,Strongly disagree,No,,Sterling,,9,Yes,PLSC 256,"tendies "
2020-05-10 19:32:43,2020-05-10 19:35:03,IP Address,71.174.90.247,100,140,True,2020-05-10 19:35:04,R_3lXJabsk5LIxPDL,,,,,42.39349365234375,-71.18360137939453125,anonymous,EN,Academia/Research,Massachusetts,Female,Statistics and Data Science,Trumbull College,Salami and honey pizza,Silliman College,No,"Yes, I am entering the workforce",75000,No,,No,,Yes,Agree,Agree,No,,Sterling,,5,Yes,ASL 110,Chicken tenders with honey mustard sauce and Brussels sprout puffs
2020-05-10 19:32:25,2020-05-10 19:35:28,IP Address,73.218.71.229,100,182,True,2020-05-10 19:35:28,R_24imfZs9jjfsCEk,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,NY,Male,Mathematics,Morse College,Tres Leches cake,Silliman College,Yes,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,No,,Sterling,,10,No,MATH 235,Chicken Tenders and Honest Tea
2020-05-10 19:33:13,2020-05-10 19:37:05,IP Address,173.54.217.111,100,231,True,2020-05-10 19:37:05,R_2salTmumQAtW5VY,,,,,40.7303924560546875,-74.27269744873046875,anonymous,EN,Academia/Research,Canada,Female,"Anthropology,Astrophysics",Pierson College,Oatmeal,Pierson College,No,"No, I am not entering the workforce",,,,No,,No,,Somewhat disagree,No,,Sterling,,9,Yes,ANTH 455,
2020-05-10 19:36:04,2020-05-10 19:37:42,IP Address,98.113.33.195,100,97,True,2020-05-10 19:37:42,R_5ju30xaJjupfbjj,,,,,40.763702392578125,-73.769500732421875,anonymous,EN,Finance,New York,Female,"Economics,Molecular, Cellular, and Developmental Biology",Branford College,Banana pudding,Silliman College,Yes,"Yes, I am entering the workforce",,Yes,,No,,No,,Somewhat agree,Yes,Somewhat Substantial,Bass,,5,Yes,ECON 463,Chicken tenders
2020-05-10 19:29:31,2020-05-10 19:38:43,IP Address,96.8.19.203,100,551,True,2020-05-10 19:38:43,R_1BNFu9qEWziAB33,,,,,26.40179443359375,-80.18280029296875,anonymous,EN,Finance,New York,Male,"Economics,History",Saybrook College,Tres Leches,Berkeley College,Yes,"Yes, I am entering the workforce","95,000",Yes,"10,000",Yes,No,No,,Somewhat disagree,No,,Sterling,,10,No,GLBL 771,pretzels and sandwich
2020-05-10 19:38:14,2020-05-10 19:40:17,IP Address,75.58.6.130,100,123,True,2020-05-10 19:40:17,R_Oa2lRtEjUAHQVLr,,,,,33.7657012939453125,-84.29509735107421875,anonymous,EN,Government,"Washington, DC",Female,"Ethics, Politics, and Economics",Berkeley College,Food truck grilled cheese,Timothy Dwight College,No,"Yes, I am entering the workforce","$45,000",No,,No,,Yes,Disagree,Disagree,No,,Sterling,,10,No,S&DS 238,Two vanilla chobani yogurts and a cliff bar
2020-05-10 19:37:30,2020-05-10 19:40:20,IP Address,203.194.105.189,100,170,True,2020-05-10 19:40:21,R_2TMqPF4Fb4EkkBr,,,,,19.074798583984375,72.8856048583984375,anonymous,EN,Academia/Research,California,Male,"Mathematics,Physics",Silliman College,Orzo with peas,Silliman College,No,"No, I am not entering the workforce",,,,No,,No,,Strongly agree,Yes,Substantial,Sterling,,6,No,PHYS 440,Samosas
2020-05-10 19:40:33,2020-05-10 19:42:22,IP Address,71.235.98.203,100,108,True,2020-05-10 19:42:22,R_3NJKsQ9x4PEBmQl,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Traveling,Los Angeles,Male,Political Science,Davenport College,Vegan Tacos,Davenport College,Yes,"No, I am not entering the workforce",,,,Yes,Yes,No,,Agree,No,,Sterling,,10,Yes,,
2020-05-10 19:43:04,2020-05-10 19:46:50,IP Address,71.235.237.193,100,225,True,2020-05-10 19:46:50,R_1NnqAcDk0nW4tnp,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,"Not sure yet, but likely Hamburg, Germany",Female,Geology and Geophysics,Pierson College,falafel,Pierson College,No,"No, I am not entering the workforce",,,,Yes,Yes,No,,Strongly agree,Yes,Substantial,Sterling,,9,Yes,G&G 342,yogurt
2020-05-10 19:48:24,2020-05-10 19:51:58,IP Address,174.192.130.166,100,213,True,2020-05-10 19:51:58,R_3g6LdW1Qz9cMyKq,,,,,42.036407470703125,-88.32399749755859375,anonymous,EN,Finance,New York City,Male,Economics,Berkeley College,Grilled cheeses,Berkeley College,No,"Yes, I am entering the workforce",90000,Yes,90000,No,,Yes,Strongly disagree,Somewhat disagree,No,,Sterling,,9,Yes,EVST 110,"Italian sandwich roles "
2020-05-10 19:47:47,2020-05-10 19:52:33,IP Address,73.81.155.248,100,286,True,2020-05-10 19:52:33,R_1kGNBjPbAEJnJ0g,,,,,39.951995849609375,-75.181396484375,anonymous,EN,Consulting,D.C.,Female,"Economics,Mechanical Engineering",Silliman College,Fried Calamari or Naan,Silliman College,No,"Yes, I am entering the workforce",,Yes,,No,,Yes,Agree,Agree,No,,Bass,,7,Yes,ENAS 400,On-the-go Meat/Cheese snack
2020-05-10 19:43:55,2020-05-10 19:53:11,IP Address,73.253.68.120,100,555,True,2020-05-10 19:53:11,R_22WSLeXTLFpSzcX,,,,,42.5811004638671875,-71.43869781494140625,anonymous,EN,Academia/Research,Boston,Male,"Economics,Molecular, Cellular, and Developmental Biology",Branford College,,Davenport College,No,"Yes, I am entering the workforce",37000,No,,No,,No,,Somewhat disagree,No,,Other (spill those secret study places),,9,Yes,MCDB 370,Chicken tenders
2020-05-10 19:56:54,2020-05-10 20:01:08,IP Address,173.52.240.164,100,254,True,2020-05-10 20:01:09,R_3gL2BMv4Kl6JYCu,,,,,40.9673004150390625,-73.841796875,anonymous,EN,Arts,"Vancouver, Canada ",Male,History,Berkeley College,Berkeley Pizza,Berkeley College,No,"Yes, I am entering the workforce",Roughly $60K USD (83K CAD),No,,No,,No,,Disagree,No,,Sterling,,9,Yes,MUS 417,"Huberts lemonade "
2020-05-10 20:00:35,2020-05-10 20:03:33,IP Address,76.31.221.142,100,178,True,2020-05-10 20:03:34,R_10I3PHXiXKmEZxx,,,,,29.7545013427734375,-95.4093017578125,anonymous,EN,Finance,New York,Male,Economics,Ezra Stiles College,Stiles Pizza,Ezra Stiles College,No,"Yes, I am entering the workforce",80000,Yes,50000,No,,No,,Agree,No,,Sterling,,10,Yes,CPSC 365,Just drinks
2020-05-10 20:00:33,2020-05-10 20:03:54,IP Address,69.42.130.59,100,200,True,2020-05-10 20:03:54,R_2wLjj5RDWiAFohm,,,,,42.22760009765625,-73.89849853515625,anonymous,EN,Tech Industry,Wisconsin,Male,Philosophy,Trumbull College,"Gouda Frittata ",Benjamin Franklin College,No,"Yes, I am entering the workforce",65000,Yes,5000,Yes,No,Yes,Agree,Somewhat agree,No,,Sterling,,10,No,HSAR 412,"Fritos, juice "
2020-05-10 20:03:23,2020-05-10 20:04:56,IP Address,69.113.198.59,100,92,True,2020-05-10 20:04:56,R_O36zEw50TlVEaVb,,,,,40.658599853515625,-73.60260009765625,anonymous,EN,Academia/Research,Boston,Male,Neuroscience,Davenport College,Chicken Tenders,Davenport College,Yes,"No, I am not entering the workforce",,,,No,,No,,Agree,Yes,Substantial,Other (spill those secret study places),Common room,10,Yes,NSCI 160,Chicken Tenders
2020-05-10 17:58:49,2020-05-10 20:05:44,IP Address,69.125.176.149,100,7615,True,2020-05-10 20:05:44,R_VI0nl1LI6rnqtKp,,,,,41.0128936767578125,-73.75589752197265625,anonymous,EN,Tech Industry,"Switzerland ",Female,Electrical Engineering and Computer Science,Davenport College,Miss Nellie’s Fried Chicken!,Silliman College,No,"Yes, I am entering the workforce","84,000 ",No,,No,,No,,Somewhat agree,No,,Sterling,,8,No,"Cpsc 201 ","Samosas "
2020-05-10 20:00:08,2020-05-10 20:07:06,IP Address,71.105.76.204,100,417,True,2020-05-10 20:07:06,R_3nrbz3bxFisXrjU,,,,,40.948394775390625,-73.73239898681640625,anonymous,EN,Consulting,Massachusetts (Boston),Female,Engineering Sciences (Mechanical),Berkeley College,Italian Wedding Soup,Timothy Dwight College,No,"Yes, I am entering the workforce",70000,No,,Yes,No,No,,Neither agree nor disagree,No,,Sterling,,9,No,ENAS 400,Yogurt
2020-05-10 20:06:25,2020-05-10 20:09:28,IP Address,73.114.17.116,100,182,True,2020-05-10 20:09:28,R_QofGUtXMnQnOgNP,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,Academia/Research,New York,Female,"Literature, Comparative",Timothy Dwight College,Naan (back when they had it),Timothy Dwight College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,No,,Sterling,,10,No,AMST 486,
2020-05-10 20:01:01,2020-05-10 20:12:53,IP Address,67.174.200.66,100,712,True,2020-05-10 20:12:54,R_1FKXsgxJoubPHdd,,,,,37.954498291015625,-121.97589874267578125,anonymous,EN,Tech Industry,"California ",Female,"Ethics, Politics, and Economics",Pauli Murray College,"Fajitas ",Pauli Murray College,Yes,"Yes, I am entering the workforce","$185,000",Yes,"50,000",Yes,No,No,,Neither agree nor disagree,No,,Sterling,,10,Yes,CSES 310,Chicken tenders and Lemon Sweet Tea
2020-05-10 20:11:35,2020-05-10 20:14:03,IP Address,99.145.177.225,100,148,True,2020-05-10 20:14:04,R_PO2n4VRHgRRvZ17,,,,,38.67059326171875,-90.3704986572265625,anonymous,EN,Public Service/Nonprofit,New York,Female,History,Pierson College,Chicken Tenders,Pierson College,Yes,"Yes, I am entering the workforce","$65,000",Yes,"$15,000",Yes,Yes,No,,Agree,,,Sterling,,10,Yes,,Pirates Booty
2020-05-10 20:15:14,2020-05-10 20:18:00,IP Address,73.186.77.50,100,165,True,2020-05-10 20:18:00,R_qDwatUWqjmzFWQ9,,,,,41.318603515625,-72.93019866943359375,anonymous,EN,No plans yet,Unclear as I am still looking for employment,Female,Political Science,Davenport College,"chicken tenders, obviously",Davenport College,No,"No, I am not entering the workforce",,,,No,,No,,Agree,No,,Sterling,,9,No,"PLSC 111 when Jason Lyall was still teaching it ",noosa yoghurt
